N	Wortform	Lemma	POS	Datum	Frequenz	Frequenz (rel.)
1	impfstoffkombinationen	impfstoffkombinationen	NN	2021-02-04	1	10.9231122131318
1	impfstoffkombinationen	impfstoffkombinationen	NN	2021-08-10	1	11.3965308959953
1	impfverzögerungen	impfverzögerungen	NN	2021-02-04	5	54.6155610656588
1	impfverzögerungen	impfverzögerungen	NN	2021-03-12	1	14.1268877053696
1	impfbevorzugung	impfbevorzugung	NN	2021-02-04	2	21.8462244262635
1	impffolge	impffolge	NN	2021-02-06	1	17.1297406557265
1	impffolge	impffolge	NN	2021-02-26	1	11.7401206884407
1	impffolge	impffolge	NN	2021-06-02	1	11.4081020340646
1	impffolge	impffolge	NN	2021-07-19	1	11.8743691741376
1	impfstoffbedarf	impfstoffbedarf	NN	2021-02-06	2	34.2594813114529
1	impfstoffbedarf	impfstoffbedarf	NN	2021-03-31	1	11.8439909511909
1	impfstoffbedarf	impfstoffbedarf	NN	2021-05-28	1	10.8675570818436
1	impfaffäre	impfaffäre	NN	2021-02-08	1	10.8581169853524
1	impfaffäre	impfaffäre	NN	2021-02-09	3	32.1267937459842
1	impfaffäre	impfaffäre	NN	2021-02-15	2	23.6563209689629
1	impfaffäre	impfaffäre	NN	2021-02-16	2	21.2149820203027
1	impfaffäre	impfaffäre	NN	2021-02-17	4	41.0559592724884
1	impfaffäre	impfaffäre	NN	2021-02-22	8	87.4326495371534
1	impfaffäre	impfaffäre	NN	2021-02-24	6	66.299075127902
1	impfaffäre	impfaffäre	NN	2021-03-08	1	11.6626236238104
1	impfaffäre	impfaffäre	NN	2021-03-11	3	39.6468784691019
1	impfaffäre	impfaffäre	NN	2021-03-15	4	47.6354932059878
1	impfaffäre	impfaffäre	NN	2021-03-22	3	34.7137848439615
1	impfaffäre	impfaffäre	NN	2021-04-07	9	109.610395937108
1	impfaffäre	impfaffäre	NN	2021-04-08	2	24.0621766645011
1	impfaffäre	impfaffäre	NN	2021-05-03	1	12.32741617357
1	impfaffäre	impfaffäre	NN	2021-06-15	10	103.299382269694
1	impfaffäre	impfaffäre	NN	2021-08-10	1	11.3965308959953
1	impfaffäre	impfaffäre	NN	2021-08-11	1	11.3310595673801
1	impfdrama	impfdrama	NN	2021-02-08	1	10.8581169853524
1	impfdrama	impfdrama	NN	2021-04-04	2	40.9987290393998
1	impfstoffreste	impfstoffreste	NN	2021-02-08	1	10.8581169853524
1	impfstoffreste	impfstoffreste	NN	2021-03-08	3	34.9878708714312
1	impfstoffreste	impfstoffreste	NN	2021-04-30	1	10.4474649226365
1	impfstoffreste	impfstoffreste	NN	2021-05-01	1	17.7594657952689
1	impfstoffreste	impfstoffreste	NN	2021-05-03	1	12.32741617357
1	impfstoffreste	impfstoffreste	NN	2021-08-12	1	11.6077957956564
1	impfstoffwahl	impfstoffwahl	NN	2021-02-20	2	34.0593654740212
1	impfstoffwahl	impfstoffwahl	NN	2021-04-10	2	36.2726250498749
1	impfstoffwahl	impfstoffwahl	NN	2021-06-26	1	16.0217896339021
1	impfstoffwahl	impfstoffwahl	NN	2021-06-28	4	43.5502133960456
1	impfstoffwahl	impfstoffwahl	NN	2021-07-05	1	11.8122327482341
1	impfstoffwahl	impfstoffwahl	NN	2021-08-02	6	66.5934139113642
1	impfstoffwahl	impfstoffwahl	NN	2021-08-03	2	22.339130337656
1	impfbeauftragter	impfbeauftragter	NN	2021-02-19	3	31.9430986935273
1	impfberechti	impfberechti	NN	2021-02-20	1	17.0296827370106
1	impfberechti	impfberechti	NN	2021-02-21	1	16.5609525859927
1	impfintervall	impfintervall	NN	2021-02-20	1	17.0296827370106
1	impfintervall	impfintervall	NN	2021-05-06	1	10.5768620565651
1	impfintervall	impfintervall	NN	2021-08-17	1	11.6049669258443
1	impfintervall	impfintervall	NN	2021-08-19	1	11.8985293417734
1	impfintervall	impfintervall	NN	2021-08-26	1	11.6222310034634
1	impfintervall	impfintervall	NN	2021-08-28	2	33.9385711861531
1	impfintervall	impfintervall	NN	2021-09-03	1	11.3628616230712
1	impfstoffexperten	impfstoffexperten	NN	2021-02-20	1	17.0296827370106
1	impfkoordinatoren	impfkoordinatoren	NN	2021-02-12	2	22.1067757267603
1	impfokalypse	impfokalypse	NN	2021-02-12	1	11.0533878633801
1	impfschmarotzer	impfschmarotzer	NN	2021-02-12	1	11.0533878633801
1	impfsoftware	impfsoftware	NN	2021-02-12	1	11.0533878633801
1	impfsoftware	impfsoftware	NN	2021-05-05	1	11.4885746125478
1	impfsolidaritt	impfsolidaritt	NN	2021-02-12	1	11.0533878633801
1	impfspenden	impfspenden	NN	2021-02-19	2	21.2953991290182
1	impfspenden	impfspenden	NN	2021-02-23	1	10.5908643204372
1	impfspenden	impfspenden	NN	2021-05-17	1	11.059500110595
1	impfspenden	impfspenden	NN	2021-06-11	2	21.6553337086924
1	impftaskforce	impftaskforce	NN	2021-02-19	2	21.2953991290182
1	impftoten	impftoten	NN	2021-02-19	2	21.2953991290182
1	impftoten	impftoten	NN	2021-03-16	1	10.9491848331892
1	impftoten	impftoten	NN	2021-08-03	1	11.169565168828
1	impfbetrug	impfbetrug	NN	2021-02-19	1	10.6476995645091
1	impfbetrug	impfbetrug	NN	2021-04-08	1	12.0310883322505
1	impfbetrug	impfbetrug	NN	2021-07-06	2	22.721334196744
1	impfkönigs	impfkönigs	NN	2021-02-19	1	10.6476995645091
1	impfpraxis	impfpraxis	NN	2021-02-19	1	10.6476995645091
1	impfpraxis	impfpraxis	NN	2021-07-02	2	22.2719629394537
1	impfnachweispflicht	impfnachweispflicht	NN	2021-04-19	1	11.0249936606286
1	impfprozesses	impfprozesses	NN	2021-04-19	1	11.0249936606286
1	impfstoffnosoden	impfstoffnosoden	NN	2021-04-19	1	11.0249936606286
1	impfstoffnosoden	impfstoffnosoden	NN	2021-04-25	1	17.2523851422459
1	impftyp	impftyp	NN	2021-04-19	1	11.0249936606286
1	impftyp	impftyp	NN	2021-04-20	1	11.4692051840807
1	impftyp	impftyp	NN	2021-04-21	2	21.3131000969746
1	impftyp	impftyp	NN	2021-04-22	1	10.9235894915069
1	impfvorreihung	impfvorreihung	NN	2021-04-18	1	18.0215898646579
1	impfvorreihung	impfvorreihung	NN	2021-04-19	1	11.0249936606286
1	impfvorreihung	impfvorreihung	NN	2021-04-20	1	11.4692051840807
1	impfauflagen	impfauflagen	NN	2021-04-19	2	22.0499873212573
1	impfkandidatin	impfkandidatin	NN	2021-04-13	3	33.2384191807838
1	impfwilliger	impfwilliger	ADJD	2021-04-13	2	22.1589461205225
1	impfwilliger	impfwilliger	ADJD	2021-04-14	1	13.636797534467
1	impfauslieferung	impfauslieferung	NN	2021-04-13	1	11.0794730602613
1	impfterminedie	impfterminedie	NN	2021-04-13	1	11.0794730602613
1	impfzentrumsmitarbeitern	impfzentrumsmitarbeitern	NN	2021-04-14	2	27.273595068934
1	impftaktiker	impftaktiker	NN	2021-04-14	1	13.636797534467
1	impfberechtigungen	impfberechtigungen	NN	2021-04-07	1	12.1789328819009
1	impfberechtigungen	impfberechtigungen	NN	2021-05-04	2	21.2707123561568
1	impfberechtigungen	impfberechtigungen	NN	2021-05-10	3	35.5222961612239
1	impfterminservice.de	impfterminservice.de	VVFIN	2021-04-07	1	12.1789328819009
1	impfversager	impfversager	NN	2021-04-07	1	12.1789328819009
1	impferei	impferei	NN	2021-04-05	1	20.1017146762619
1	impferei	impferei	NN	2021-07-26	1	11.3601508628035
1	impfparty	impfparty	NN	2021-04-05	1	20.1017146762619
1	impfparty	impfparty	NN	2021-06-22	2	21.7855431135898
1	impfparty	impfparty	NN	2021-08-10	1	11.3965308959953
1	impfparty	impfparty	NN	2021-08-12	3	34.8233873869691
1	impfquot	impfquot	NN	2021-04-05	1	20.1017146762619
1	impfmotor	impfmotor	NN	2021-04-20	2	22.9384103681615
1	impfmotor	impfmotor	NN	2021-05-30	1	17.9588025070488
1	impfmotor	impfmotor	NN	2021-06-22	2	21.7855431135898
1	impfmission	impfmission	NN	2021-04-21	1	10.6565500484873
1	impfneids	impfneids	NN	2021-04-21	1	10.6565500484873
1	impfprämie	impfprämie	NN	2021-04-21	1	10.6565500484873
1	impfprämie	impfprämie	NN	2021-05-10	1	11.8407653870746
1	impfprämie	impfprämie	NN	2021-05-14	2	24.1554645699723
1	impfprämie	impfprämie	NN	2021-06-28	2	21.7751066980228
1	impfprämie	impfprämie	NN	2021-07-23	1	11.0301011460275
1	impfprämie	impfprämie	NN	2021-08-06	10	112.469492650119
1	impfprämie	impfprämie	NN	2021-08-07	1	17.4270677215852
1	impfsorge	impfsorge	NN	2021-04-21	2	21.3131000969746
1	impfwarteliste	impfwarteliste	NN	2021-04-21	1	10.6565500484873
1	impfausweise	impfausweise	ADJD	2021-04-17	1	17.4645033968459
1	impfmanager	impfmanager	NN	2021-04-17	1	17.4645033968459
1	impfmanager	impfmanager	NN	2021-04-30	1	10.4474649226365
1	impfmanager	impfmanager	NN	2021-05-11	2	21.3942641977686
1	impfmanager	impfmanager	NN	2021-05-27	2	20.4229594910598
1	impfmanager	impfmanager	NN	2021-06-10	1	11.3785060021619
1	impfquotenmonitoring	impfquotenmonitoring	NN	2021-04-17	1	17.4645033968459
1	impfquotenmonitoring	impfquotenmonitoring	NN	2021-04-27	1	11.0878266750934
1	impfquotenmonitoring	impfquotenmonitoring	NN	2021-05-06	1	10.5768620565651
1	impfquotenmonitoring	impfquotenmonitoring	NN	2021-08-11	2	22.6621191347603
1	impfspringer	impfspringer	NN	2021-04-17	1	17.4645033968459
1	impfvordrängelns	impfvordrängelns	NN	2021-04-17	1	17.4645033968459
1	impfbörse	impfbörse	NN	2021-04-17	2	34.9290067936918
1	impfschutzgesetz	impfschutzgesetz	NN	2021-04-17	2	34.9290067936918
1	impfschutzgesetzes	impfschutzgesetzes	NN	2021-04-17	2	34.9290067936918
1	impfberechtigter	impfberechtigter	NN	2021-04-22	1	10.9235894915069
1	impfbotschafter	impfbotschafter	NN	2021-04-22	1	10.9235894915069
1	impfbotschafter	impfbotschafter	NN	2021-09-13	1	10.2876424838484
1	impffreiheiten	impffreiheiten	NN	2021-04-22	1	10.9235894915069
1	impffreiheiten	impffreiheiten	NN	2021-05-10	1	11.8407653870746
1	impfzertifikaten	impfzertifikaten	NN	2021-04-22	2	21.8471789830138
1	impfzertifikaten	impfzertifikaten	NN	2021-06-26	1	16.0217896339021
1	impfzertifikaten	impfzertifikaten	NN	2021-06-14	1	12.9165590286748
1	impfzertifikaten	impfzertifikaten	NN	2021-07-22	15	167.594020245358
1	impfzertifikaten	impfzertifikaten	NN	2021-07-23	4	44.12040458411
1	impfzertifikaten	impfzertifikaten	NN	2021-07-30	1	10.7957551090911
1	impfzertifikaten	impfzertifikaten	NN	2021-07-31	2	32.9744612797388
1	impfzertifikaten	impfzertifikaten	NN	2021-08-04	1	11.5776921028562
1	impfrisiko	impfrisiko	NN	2021-04-15	1	13.5565647664882
1	impfwochenende	impfwochenende	NN	2021-04-15	1	13.5565647664882
1	impfwochenende	impfwochenende	NN	2021-04-17	1	17.4645033968459
1	impfwochenende	impfwochenende	NN	2021-04-24	9	180.722891566265
1	impflager	impflager	NN	2021-04-15	2	27.1131295329763
1	impfangeboten	impfangeboten	NN	2021-04-16	1	12.5808318446016
1	impfangeboten	impfangeboten	NN	2021-04-30	3	31.3423947679096
1	impfangeboten	impfangeboten	NN	2021-05-02	1	19.8432384165096
1	impfangeboten	impfangeboten	NN	2021-06-30	4	43.8788942518649
1	impfangeboten	impfangeboten	NN	2021-07-08	3	32.8209616541765
1	impfangeboten	impfangeboten	NN	2021-07-09	1	11.6310175977296
1	impfangeboten	impfangeboten	NN	2021-07-12	1	11.7687210930788
1	impfangeboten	impfangeboten	NN	2021-07-13	1	11.5195429045375
1	impfangeboten	impfangeboten	NN	2021-07-19	1	11.8743691741376
1	impfangeboten	impfangeboten	NN	2021-07-22	1	11.1729346830238
1	impfangeboten	impfangeboten	NN	2021-07-29	1	10.8064882155246
1	impfangeboten	impfangeboten	NN	2021-08-01	1	16.1121404978651
1	impfangeboten	impfangeboten	NN	2021-08-03	3	33.5086955064839
1	impfangeboten	impfangeboten	NN	2021-08-06	3	33.7408477950356
1	impfangeboten	impfangeboten	NN	2021-08-08	1	17.2842920353982
1	impfangeboten	impfangeboten	NN	2021-08-12	1	11.6077957956564
1	impfangeboten	impfangeboten	NN	2021-08-15	1	16.548345992818
1	impfangeboten	impfangeboten	NN	2021-08-18	2	23.4557331675795
1	impfangeboten	impfangeboten	NN	2021-08-29	1	15.9433691527694
1	impfangeboten	impfangeboten	NN	2021-09-10	4	38.0503024999049
1	impfbörsen	impfbörsen	NN	2021-04-16	1	12.5808318446016
1	impffieber	impffieber	NN	2021-04-16	1	12.5808318446016
1	impfhelfern	impfhelfern	NN	2021-04-16	1	12.5808318446016
1	impftrip	impftrip	NN	2021-04-16	1	12.5808318446016
1	impftstrategie	impftstrategie	NN	2021-04-16	1	12.5808318446016
1	impfwerbung	impfwerbung	NN	2021-04-16	1	12.5808318446016
1	impfwerbung	impfwerbung	NN	2021-04-26	2	22.709724303947
1	impfwerbung	impfwerbung	NN	2021-07-05	1	11.8122327482341
1	impfwerbung	impfwerbung	NN	2021-07-13	1	11.5195429045375
1	impfwerbung	impfwerbung	NN	2021-07-20	1	11.5118514510689
1	impfwerbung	impfwerbung	NN	2021-08-10	1	11.3965308959953
1	impfkadenz	impfkadenz	NN	2021-04-16	3	37.7424955338047
1	impfbüchleins	impfbüchleins	NN	2021-04-20	1	11.4692051840807
1	impfdosenkorrektur	impfdosenkorrektur	NN	2021-03-25	1	10.2980248388359
1	impffeindlichen	impffeindlichen	ADJA	2021-03-25	1	10.2980248388359
1	impfkomplikation	impfkomplikation	NN	2021-03-25	1	10.2980248388359
1	impfkomplikation	impfkomplikation	NN	2021-05-11	1	10.6971320988843
1	impfstoffwerbung	impfstoffwerbung	NN	2021-03-25	1	10.2980248388359
1	impfstoffwerk	impfstoffwerk	NN	2021-03-25	1	10.2980248388359
1	impfstoffwerk	impfstoffwerk	NN	2021-06-01	2	24.1324388242676
1	impfstoffkauf	impfstoffkauf	NN	2021-04-08	2	24.0621766645011
1	impfstoffkauf	impfstoffkauf	NN	2021-04-09	1	13.5492175326875
1	impfstoffkauf	impfstoffkauf	NN	2021-07-05	1	11.8122327482341
1	impfnachzügler	impfnachzügler	NN	2021-04-08	1	12.0310883322505
1	impfnachzügler	impfnachzügler	NN	2021-05-17	1	11.059500110595
1	impfpensum	impfpensum	NN	2021-04-08	1	12.0310883322505
1	impfstofffläschchen	impfstofffläschchen	NN	2021-04-08	1	12.0310883322505
1	impfstofffläschchen	impfstofffläschchen	NN	2021-05-08	1	16.1139579103419
1	impffahrplan	impffahrplan	NN	2021-03-31	1	11.8439909511909
1	impffahrplan	impffahrplan	NN	2021-05-24	1	17.1247538316637
1	impffahrplan	impffahrplan	NN	2021-05-27	4	40.8459189821197
1	impfstoffernte	impfstoffernte	NN	2021-03-31	1	11.8439909511909
1	impfunsicherheit	impfunsicherheit	NN	2021-03-31	1	11.8439909511909
1	impfkomm	impfkomm	NN	2021-03-30	1	11.2842618400117
1	impfstoffproduzentin	impfstoffproduzentin	NN	2021-03-30	1	11.2842618400117
1	impfbeauftragte	impfbeauftragte	NN	2021-04-06	1	12.378075951874
1	impffähigen	impffähigen	NN	2021-04-06	1	12.378075951874
1	impfintervalls	impfintervalls	NN	2021-04-06	1	12.378075951874
1	impfplaner	impfplaner	NN	2021-04-06	1	12.378075951874
1	impfung.von	impfung.von	NN	2021-04-06	1	12.378075951874
1	impfzarin	impfzarin	NN	2021-04-06	1	12.378075951874
1	impfstofffabrik	impfstofffabrik	NN	2021-04-04	1	20.4993645196999
1	impfstofffabrik	impfstofffabrik	NN	2021-06-11	2	21.6553337086924
1	impfberechtigten	impfberechtigten	ADJA	2021-04-09	1	13.5492175326875
1	impfberechtigten	impfberechtigten	ADJA	2021-05-09	1	16.1035782150794
1	impfberechtigten	impfberechtigten	ADJA	2021-05-24	3	51.374261494991
1	impfluencer	impfluencer	NE	2021-04-09	1	13.5492175326875
1	impfverwirrung	impfverwirrung	NN	2021-04-09	2	27.098435065375
1	impfabmeldungen	impfabmeldungen	NN	2021-04-09	6	81.2953051961249
1	impfluencer	impfluencer	NN	2021-04-09	5	67.7460876634374
1	impfluencer	impfluencer	NN	2021-04-13	1	11.0794730602613
1	impfluencer	impfluencer	NN	2021-04-29	1	10.3440428657136
1	impftruck	impftruck	NN	2021-04-10	2	36.2726250498749
1	impfvordränglern	impfvordränglern	NN	2021-04-10	2	36.2726250498749
1	impfboxen	impfboxen	NN	2021-04-12	1	11.9114266315677
1	impfprioritätsgruppe	impfprioritätsgruppe	NN	2021-04-12	1	11.9114266315677
1	impfstoffbelieferung	impfstoffbelieferung	NN	2021-04-12	1	11.9114266315677
1	impftemrin	impftemrin	NN	2021-04-12	1	11.9114266315677
1	impfweltmeistern	impfweltmeistern	NN	2021-04-12	1	11.9114266315677
1	impfweltmeistern	impfweltmeistern	NN	2021-06-23	1	10.7961047654006
1	impfstoffverschwendung	impfstoffverschwendung	NN	2021-04-12	2	23.8228532631353
1	impfversäumnisse	impfversäumnisse	NN	2021-04-11	1	18.0115273775216
1	impfzentru	impfzentru	NE	2021-04-11	1	18.0115273775216
1	impfmisere	impfmisere	NN	2021-03-08	2	23.3252472476208
1	impfmisere	impfmisere	NN	2021-03-16	1	10.9491848331892
1	impfmisere	impfmisere	NN	2021-03-27	2	52.734272003375
1	impfprotokoll	impfprotokoll	NN	2021-03-08	2	23.3252472476208
1	impfstoffresten	impfstoffresten	NN	2021-03-08	2	23.3252472476208
1	impfstoffresten	impfstoffresten	NN	2021-04-27	1	11.0878266750934
1	impfengpässe	impfengpässe	NN	2021-03-10	3	37.3566438791139
1	impften	impften	ADJA	2021-03-10	3	37.3566438791139
1	impfrückständen	impfrückständen	NN	2021-02-24	3	33.149537563951
1	impfausweisen	impfausweisen	NN	2021-02-24	1	11.0498458546503
1	impfausweisen	impfausweisen	NN	2021-05-05	1	11.4885746125478
1	impfausweisen	impfausweisen	NN	2021-05-09	1	16.1035782150794
1	impfausweisen	impfausweisen	NN	2021-05-14	3	36.2331968549585
1	impfausweisen	impfausweisen	NN	2021-05-17	5	55.297500552975
1	impfausweisen	impfausweisen	NN	2021-05-25	2	22.8128208052926
1	impfausweisen	impfausweisen	NN	2021-08-09	2	24.1648039630279
1	impfgeschenke	impfgeschenke	NN	2021-02-24	1	11.0498458546503
1	impfinseln	impfinseln	NN	2021-02-24	1	11.0498458546503
1	impfpropaganda	impfpropaganda	NN	2021-02-24	1	11.0498458546503
1	impfrückstände	impfrückstände	NN	2021-02-24	2	22.0996917093007
1	impfgraben	impfgraben	NN	2021-02-26	2	23.4802413768814
1	impfgraben	impfgraben	NN	2021-07-23	1	11.0301011460275
1	impfgraben	impfgraben	NN	2021-07-30	2	21.5915102181822
1	impfgraben	impfgraben	NN	2021-08-17	2	23.2099338516885
1	impfgraben	impfgraben	NN	2021-08-23	1	12.3517786561265
1	impfgraben	impfgraben	NN	2021-09-09	1	10.8091748275937
1	impfgrüße	impfgrüße	NN	2021-02-26	1	11.7401206884407
1	impfmissionar	impfmissionar	NN	2021-03-07	1	17.6822152279238
1	impforte	impforte	NN	2021-03-07	1	17.6822152279238
1	impffortschritte	impffortschritte	NN	2021-02-28	1	17.865437524565
1	impffortschritte	impffortschritte	NN	2021-03-25	1	10.2980248388359
1	impffortschritte	impffortschritte	NN	2021-03-31	1	11.8439909511909
1	impffortschritte	impffortschritte	NN	2021-04-01	1	12.3385196244155
1	impffortschritte	impffortschritte	NN	2021-04-14	1	13.636797534467
1	impffortschritte	impffortschritte	NN	2021-06-09	1	10.756157900398
1	impffortschritte	impffortschritte	NN	2021-08-10	1	11.3965308959953
1	impffortschritte	impffortschritte	NN	2021-08-28	1	16.9692855930765
1	impffortschritte	impffortschritte	NN	2021-08-31	4	44.4133550958773
1	impfbrücke	impfbrücke	NN	2021-03-01	1	10.8173596988447
1	impfbrücke	impfbrücke	NN	2021-05-01	2	35.5189315905378
1	impfdruck	impfdruck	NN	2021-03-01	1	10.8173596988447
1	impfdruck	impfdruck	NN	2021-04-15	1	13.5565647664882
1	impfdruck	impfdruck	NN	2021-07-25	1	16.2011535221308
1	impfdruck	impfdruck	NN	2021-08-04	1	11.5776921028562
1	impfdruck	impfdruck	NN	2021-08-10	2	22.7930617919905
1	impfdruck	impfdruck	NN	2021-08-11	1	11.3310595673801
1	impfdruck	impfdruck	NN	2021-09-03	1	11.3628616230712
1	impfdruck	impfdruck	NN	2021-09-10	1	9.51257562497622
1	impfdruck	impfdruck	NN	2021-09-12	1	17.7727224256212
1	impfmeister	impfmeister	NN	2021-03-01	1	10.8173596988447
1	impfstoffschwemme	impfstoffschwemme	NN	2021-03-01	1	10.8173596988447
1	impftempos	impftempos	NN	2021-03-01	1	10.8173596988447
1	impftempos	impftempos	NN	2021-03-04	1	11.156854213386
1	impftempos	impftempos	NN	2021-03-30	2	22.5685236800235
1	impftempos	impftempos	NN	2021-04-01	1	12.3385196244155
1	impftempos	impftempos	NN	2021-04-05	1	20.1017146762619
1	impftempos	impftempos	NN	2021-07-08	1	10.9403205513922
1	impftempos	impftempos	NN	2021-08-06	4	44.9877970600475
1	impftempos	impftempos	NN	2021-08-08	4	69.1371681415929
1	impftempos	impftempos	NN	2021-08-10	2	22.7930617919905
1	impftempos	impftempos	NN	2021-08-23	1	12.3517786561265
1	impftempos	impftempos	NN	2021-09-02	2	22.1371173045846
1	impfkonzepts	impfkonzepts	NN	2021-03-01	3	32.4520790965341
1	impfaufklärung	impfaufklärung	NN	2021-03-10	1	12.4522146263713
1	impfaufklärung	impfaufklärung	NN	2021-04-27	1	11.0878266750934
1	impfaufklärung	impfaufklärung	NN	2021-07-04	1	18.0962721679334
1	impfeffekte	impfeffekte	NN	2021-03-10	1	12.4522146263713
1	impfeffekte	impfeffekte	NN	2021-05-09	1	16.1035782150794
1	impfkabinen	impfkabinen	NN	2021-03-10	1	12.4522146263713
1	impfkabinen	impfkabinen	NN	2021-05-24	1	17.1247538316637
1	impfpolitikforscherin	impfpolitikforscherin	NN	2021-03-10	1	12.4522146263713
1	impfreihen	impfreihen	NN	2021-03-10	1	12.4522146263713
1	impfstoffexportverbot	impfstoffexportverbot	NN	2021-03-10	1	12.4522146263713
1	impfstoffsperre	impfstoffsperre	NN	2021-03-10	1	12.4522146263713
1	impfzweifler	impfzweifler	NN	2021-03-10	1	12.4522146263713
1	impfzweifler	impfzweifler	NN	2021-08-11	2	22.6621191347603
1	impfzweifler	impfzweifler	NN	2021-08-17	2	23.2099338516885
1	impfzweifler	impfzweifler	NN	2021-08-27	1	10.9909434625868
1	impffreigabe	impffreigabe	NN	2021-03-11	2	26.4312523127346
1	impffreigabe	impffreigabe	NN	2021-03-12	1	14.1268877053696
1	impffreigabe	impffreigabe	NN	2021-04-20	2	22.9384103681615
1	impffreigabe	impffreigabe	NN	2021-06-07	2	20.1590549435042
1	impfexpertinnen	impfexpertinnen	NN	2021-03-09	1	10.9763459744251
1	impfstoffausfälle	impfstoffausfälle	NN	2021-03-09	1	10.9763459744251
1	impfstoffausfälle	impfstoffausfälle	NN	2021-04-22	1	10.9235894915069
1	impfstoffwende	impfstoffwende	NN	2021-03-09	1	10.9763459744251
1	impfberechtigte	impfberechtigte	ADJD	2021-03-06	1	16.5606783253842
1	impfungem	impfungem	NN	2021-03-11	1	13.2156261563673
1	impfzenten	impfzenten	NN	2020-12-02	1	10.4858074596034
1	impfzenten	impfzenten	NN	2021-01-04	3	40.4863763343635
1	impfzenten	impfzenten	NN	2021-01-09	2	35.1364171395443
1	impfdistanz	impfdistanz	NN	2020-12-04	2	21.5104648411452
1	impfplanung	impfplanung	NN	2020-12-04	2	21.5104648411452
1	impfmarketing	impfmarketing	NN	2020-12-04	1	10.7552324205726
1	impfstoffmeldungen	impfstoffmeldungen	NN	2020-12-04	1	10.7552324205726
1	impfstoffproben	impfstoffproben	NN	2020-12-04	1	10.7552324205726
1	impfstoffproben	impfstoffproben	NN	2021-04-29	1	10.3440428657136
1	impfpläne	impfpläne	NN	2020-11-17	1	10.9065526568362
1	impfpläne	impfpläne	NN	2020-11-28	1	17.0943093044326
1	impfpläne	impfpläne	NN	2020-12-21	1	11.686884977678
1	impfpläne	impfpläne	NN	2021-01-26	1	10.7215610592902
1	impfpläne	impfpläne	NN	2021-01-27	1	12.0544378412913
1	impfpläne	impfpläne	NN	2021-01-28	1	11.4955742039315
1	impfpläne	impfpläne	NN	2021-01-29	1	10.8266118118335
1	impfpläne	impfpläne	NN	2021-01-30	2	34.48573152858
1	impfpläne	impfpläne	NN	2021-02-02	2	21.8581623842884
1	impfpläne	impfpläne	NN	2021-02-08	1	10.8581169853524
1	impfpläne	impfpläne	NN	2021-02-12	1	11.0533878633801
1	impfpläne	impfpläne	NN	2021-03-02	1	10.6281220108407
1	impfpläne	impfpläne	NN	2021-03-14	1	15.2648450618226
1	impfpläne	impfpläne	NN	2021-03-15	2	23.8177466029939
1	impfpläne	impfpläne	NN	2021-03-16	1	10.9491848331892
1	impfpläne	impfpläne	NN	2021-04-06	2	24.7561519037481
1	impfpläne	impfpläne	NN	2021-05-26	1	10.6337728626117
1	impfpläne	impfpläne	NN	2021-05-28	2	21.7351141636871
1	impfpläne	impfpläne	NN	2021-06-25	2	22.5065550341537
1	impfpläne	impfpläne	NN	2021-06-13	1	15.5106092567316
1	impfgegern	impfgegern	NN	2020-11-17	2	21.8131053136725
1	impfdokumente	impfdokumente	NN	2020-11-16	1	11.406800734598
1	impfdokumente	impfdokumente	NN	2021-05-15	4	68.1140911025969
1	impfstoffentwicklers	impfstoffentwicklers	NN	2020-11-16	1	11.406800734598
1	impfstoffentwicklers	impfstoffentwicklers	NN	2020-11-22	1	17.8612892278565
1	impfstoffentwicklers	impfstoffentwicklers	NN	2021-04-28	1	11.1013665782258
1	impfstoffentwicklers	impfstoffentwicklers	NN	2021-06-28	2	21.7751066980228
1	impfstoffquote	impfstoffquote	NN	2020-11-16	1	11.406800734598
1	impfstoffquote	impfstoffquote	NN	2021-09-16	1	10.132944228275
1	impfstoffproduzenten	impfstoffproduzenten	NN	2021-01-01	3	55.7361820715281
1	impfstoffproduzenten	impfstoffproduzenten	NN	2021-01-02	1	19.2741360368521
1	impfstoffproduzenten	impfstoffproduzenten	NN	2021-01-12	1	11.0697839178179
1	impfstoffproduzenten	impfstoffproduzenten	NN	2021-01-21	5	52.0172281059487
1	impfstoffproduzenten	impfstoffproduzenten	NN	2021-02-11	1	12.592079581943
1	impfstoffsituation	impfstoffsituation	NN	2021-01-01	2	37.1574547143521
1	impfstoffstrategie	impfstoffstrategie	NN	2021-01-01	2	37.1574547143521
1	impfstoffstrategie	impfstoffstrategie	NN	2021-01-03	1	16.3572421689703
1	impfstoffstrategie	impfstoffstrategie	NN	2021-01-04	1	13.4954587781212
1	impfstoffstrategie	impfstoffstrategie	NN	2021-01-16	1	16.1334559475985
1	impfstoffstrategie	impfstoffstrategie	NN	2021-02-17	3	30.7919694543663
1	impfstoffstrategie	impfstoffstrategie	NN	2021-02-26	1	11.7401206884407
1	impfbefürwortern	impfbefürwortern	NN	2020-11-12	1	11.285407967498
1	impfbefürwortern	impfbefürwortern	NN	2021-09-10	1	9.51257562497622
1	impfe	impfe	NN	2020-11-12	1	11.285407967498
1	impfe	impfe	NN	2020-12-10	1	12.2995178588999
1	impfkosten	impfkosten	NN	2020-11-12	1	11.285407967498
1	impfkosten	impfkosten	NN	2020-11-13	1	11.3190034749341
1	impfstoffes.von	impfstoffes.von	NN	2020-11-12	1	11.285407967498
